X4PP;City;Municipality;Province
5294;Gemonde;Sint-Michielsgestel;Noord-Brabant
5481;Sint-Michielsgestel;Sint-Michielsgestel;Noord-Brabant
5490;Sint-Oedenrode;Sint-Oedenrode;Noord-Brabant
5491;Sint-Oedenrode;Sint-Oedenrode;Noord-Brabant
5492;Sint-Oedenrode;Sint-Oedenrode;Noord-Brabant
6120;Born;Sittard-Geleen;Limburg
6121;Born;Sittard-Geleen;Limburg
6122;Buchten;Sittard-Geleen;Limburg
6123;Holtum;Sittard-Geleen;Limburg
6124;Papenhoven;Sittard-Geleen;Limburg
6125;Obbicht;Sittard-Geleen;Limburg
6127;Grevenbicht;Sittard-Geleen;Limburg
6130;Sittard;Sittard-Geleen;Limburg
6131;Sittard;Sittard-Geleen;Limburg
6132;Sittard;Sittard-Geleen;Limburg
6133;Sittard;Sittard-Geleen;Limburg
6134;Sittard;Sittard-Geleen;Limburg
6135;Sittard;Sittard-Geleen;Limburg
6136;Sittard;Sittard-Geleen;Limburg
6137;Sittard;Sittard-Geleen;Limburg
6141;Limbricht;Sittard-Geleen;Limburg
6142;Einighausen;Sittard-Geleen;Limburg
6143;Guttecoven;Sittard-Geleen;Limburg
6151;Munstergeleen;Sittard-Geleen;Limburg
6153;Windraak;Sittard-Geleen;Limburg
6160;Geleen;Sittard-Geleen;Limburg
6161;Geleen;Sittard-Geleen;Limburg
6162;Geleen;Sittard-Geleen;Limburg
6163;Geleen;Sittard-Geleen;Limburg
6164;Geleen;Sittard-Geleen;Limburg
6165;Geleen;Sittard-Geleen;Limburg
6166;Geleen;Sittard-Geleen;Limburg
6167;Geleen;Sittard-Geleen;Limburg
3360;Sliedrecht;Sliedrecht;Zuid-Holland
3361;Sliedrecht;Sliedrecht;Zuid-Holland
3362;Sliedrecht;Sliedrecht;Zuid-Holland
3363;Sliedrecht;Sliedrecht;Zuid-Holland
3364;Sliedrecht;Sliedrecht;Zuid-Holland
9613;Overschild;Slochteren;Groningen
9615;Kolham;Slochteren;Groningen
9616;Kolham;Slochteren;Groningen
9617;Harkstede;Slochteren;Groningen
9618;Woudbloem;Slochteren;Groningen
9619;Froombosch;Slochteren;Groningen
9620;Slochteren;Slochteren;Groningen
9621;Slochteren;Slochteren;Groningen
9623;Lageland;Slochteren;Groningen
9624;Luddeweer;Slochteren;Groningen
9625;Overschild;Slochteren;Groningen
9626;Schildwolde;Slochteren;Groningen
9627;Hellum;Slochteren;Groningen
9628;Siddeburen;Slochteren;Groningen
9629;Steendam;Slochteren;Groningen
9939;Tjuchem;Slochteren;Groningen
4500;Oostburg;Sluis;Zeeland
4501;Oostburg;Sluis;Zeeland
4503;Breskens;Sluis;Zeeland
4504;Nieuwvliet;Sluis;Zeeland
4505;Zuidzande;Sluis;Zeeland
4506;Cadzand;Sluis;Zeeland
4507;Schoondijke;Sluis;Zeeland
4508;Waterlandkerkje;Sluis;Zeeland
4510;Breskens;Sluis;Zeeland
4511;Breskens;Sluis;Zeeland
4513;Hoofdplaat;Sluis;Zeeland
4515;Schoondijke;Sluis;Zeeland
4522;IJzendijke;Sluis;Zeeland
4524;Aardenburg;Sluis;Zeeland
4525;Oostburg;Sluis;Zeeland
4527;Aardenburg;Sluis;Zeeland
4528;Waterlandkerkje;Sluis;Zeeland
4529;Eede;Sluis;Zeeland
4606;Cadzand;Sluis;Zeeland
8497;Goëngahuizen;Smallingerland;Friesland
9200;Drachten;Smallingerland;Friesland
9201;Drachten;Smallingerland;Friesland
9202;Drachten;Smallingerland;Friesland
9203;Drachten;Smallingerland;Friesland
9204;Drachten;Smallingerland;Friesland
9205;Drachten;Smallingerland;Friesland
9206;Drachten;Smallingerland;Friesland
9207;Drachten;Smallingerland;Friesland
9211;Kortehemmen;Smallingerland;Friesland
9212;Boornbergum;Smallingerland;Friesland
9213;De Wilgen;Smallingerland;Friesland
9214;Smalle Ee;Smallingerland;Friesland
9215;De Veenhoop;Smallingerland;Friesland
9216;Oudega;Smallingerland;Friesland
9217;Nijega;Smallingerland;Friesland
9218;Opeinde;Smallingerland;Friesland
9219;De Tike;Smallingerland;Friesland
9221;Rottevalle;Smallingerland;Friesland
9222;Drachtstercompagnie;Smallingerland;Friesland
9223;Houtigehage;Smallingerland;Friesland
3760;Soest;Soest;Utrecht
3761;Soest;Soest;Utrecht
3762;Soest;Soest;Utrecht
3763;Soest;Soest;Utrecht
3764;Soest;Soest;Utrecht
3765;Soest;Soest;Utrecht
3766;Soest;Soest;Utrecht
3768;Soest;Soest;Utrecht
3769;Soesterberg;Soest;Utrecht
5710;Someren;Someren;Noord-Brabant
5711;Someren;Someren;Noord-Brabant
5712;Someren;Someren;Noord-Brabant
5715;Lierop;Someren;Noord-Brabant
5721;Someren;Someren;Noord-Brabant
5690;Son;Son en Breugel;Noord-Brabant
5691;Son en Breugel;Son en Breugel;Noord-Brabant
5692;Son en Breugel;Son en Breugel;Noord-Brabant
5694;Son en Breugel;Son en Breugel;Noord-Brabant
3199;Spijkenisse;Spijkenisse;Zuid-Holland
3200;Spijkenisse;Spijkenisse;Zuid-Holland
3201;Spijkenisse;Spijkenisse;Zuid-Holland
3202;Spijkenisse;Spijkenisse;Zuid-Holland
3203;Spijkenisse;Spijkenisse;Zuid-Holland
3204;Spijkenisse;Spijkenisse;Zuid-Holland
3205;Spijkenisse;Spijkenisse;Zuid-Holland
3206;Spijkenisse;Spijkenisse;Zuid-Holland
3207;Spijkenisse;Spijkenisse;Zuid-Holland
3208;Spijkenisse;Spijkenisse;Zuid-Holland
3209;Hekelingen;Spijkenisse;Zuid-Holland
9500;Stadskanaal;Stadskanaal;Groningen
9501;Stadskanaal;Stadskanaal;Groningen
9502;Stadskanaal;Stadskanaal;Groningen
9503;Stadskanaal;Stadskanaal;Groningen
9580;Musselkanaal;Stadskanaal;Groningen
9581;Musselkanaal;Stadskanaal;Groningen
9584;Musselkanaal;Stadskanaal;Groningen
9585;Vledderveen;Stadskanaal;Groningen
9591;Onstwedde;Stadskanaal;Groningen
9661;Alteveer;Stadskanaal;Groningen
7715;Punthorst;Staphorst;Overijssel
7950;Staphorst;Staphorst;Overijssel
7951;Staphorst;Staphorst;Overijssel
7954;Staphorst;Staphorst;Overijssel
7955;IJhorst;Staphorst;Overijssel
1610;Bovenkarspel;Stede Broec;Noord-Holland
1611;Bovenkarspel;Stede Broec;Noord-Holland
1613;Grootebroek;Stede Broec;Noord-Holland
1614;Grootebroek;Stede Broec;Noord-Holland
1616;Lutjebroek;Stede Broec;Noord-Holland
4650;Steenbergen;Steenbergen;Noord-Brabant
4652;Steenbergen;Steenbergen;Noord-Brabant
4655;De Heen;Steenbergen;Noord-Brabant
4670;Dinteloord;Steenbergen;Noord-Brabant
4681;Nieuw-Vossemeer;Steenbergen;Noord-Brabant
4756;Kruisland;Steenbergen;Noord-Brabant
7946;Wanneperveen;Steenwijkerland;Overijssel
7973;Kallenkote;Steenwijkerland;Drenthe
8066;Belt-Schutsloot;Steenwijkerland;Overijssel
8325;Vollenhove;Steenwijkerland;Overijssel
8326;Sint Jansklooster;Steenwijkerland;Overijssel
8330;Steenwijk;Steenwijkerland;Overijssel
8331;Steenwijk;Steenwijkerland;Overijssel
8332;Steenwijk;Steenwijkerland;Overijssel
8333;Steenwijk;Steenwijkerland;Overijssel
8334;Tuk;Steenwijkerland;Overijssel
8335;Witte Paarden;Steenwijkerland;Overijssel
8336;Baars;Steenwijkerland;Overijssel
8337;De Pol;Steenwijkerland;Overijssel
8338;Willemsoord;Steenwijkerland;Overijssel
8339;Marijenkampen;Steenwijkerland;Overijssel
8341;Steenwijkerwold;Steenwijkerland;Overijssel
8342;Basse;Steenwijkerland;Overijssel
8343;Zuidveen;Steenwijkerland;Overijssel
8344;Onna;Steenwijkerland;Overijssel
8345;Kallenkote;Steenwijkerland;Overijssel
8346;De Bult;Steenwijkerland;Overijssel
8347;Eesveen;Steenwijkerland;Overijssel
8355;Giethoorn;Steenwijkerland;Overijssel
8356;Blokzijl;Steenwijkerland;Overijssel
8361;IJsselham;Steenwijkerland;Overijssel
8362;Nederland;Steenwijkerland;Overijssel
8363;Wetering;Steenwijkerland;Overijssel
8371;Scheerwolde;Steenwijkerland;Overijssel
8372;Baarlo;Steenwijkerland;Overijssel
8373;Blankenham;Steenwijkerland;Overijssel
8374;Kuinre;Steenwijkerland;Overijssel
8375;Oldemarkt;Steenwijkerland;Overijssel
8376;Ossenzijl;Steenwijkerland;Overijssel
8377;Kalenberg;Steenwijkerland;Overijssel
8378;Paasloo;Steenwijkerland;Overijssel
6129;Urmond;Stein;Limburg
6170;Stein;Stein;Limburg
6171;Stein;Stein;Limburg
6180;Elsloo;Stein;Limburg
6181;Elsloo;Stein;Limburg
1393;Nigtevecht;Stichtse Vecht;Utrecht
3600;Maarssen;Stichtse Vecht;Utrecht
3601;Maarssen;Stichtse Vecht;Utrecht
3602;Maarssen;Stichtse Vecht;Utrecht
3603;Maarssen;Stichtse Vecht;Utrecht
3604;Maarssen;Stichtse Vecht;Utrecht
3605;Maarssen;Stichtse Vecht;Utrecht
3606;Maarssen;Stichtse Vecht;Utrecht
3607;Maarssen;Stichtse Vecht;Utrecht
3608;Maarssen;Stichtse Vecht;Utrecht
3611;Oud Zuilen;Stichtse Vecht;Utrecht
3612;Tienhoven;Stichtse Vecht;Utrecht
3620;Breukelen;Stichtse Vecht;Utrecht
3621;Breukelen;Stichtse Vecht;Utrecht
3626;Nieuwer Ter Aa;Stichtse Vecht;Utrecht
3628;Kockengen;Stichtse Vecht;Utrecht
3630;Nieuwersluis;Stichtse Vecht;Utrecht
3631;Nieuwersluis;Stichtse Vecht;Utrecht
3632;Loenen aan de Vecht;Stichtse Vecht;Utrecht
3633;Loenen aan de Vecht;Stichtse Vecht;Utrecht
3634;Loenersloot;Stichtse Vecht;Utrecht
3290;Strijen;Strijen;Zuid-Holland
3291;Strijen;Strijen;Zuid-Holland
3292;Strijensas;Strijen;Zuid-Holland
3293;Mookhoek;Strijen;Zuid-Holland
8529;Koufurderrige;SudWest-Fryslan;Friesland
8550;Woudsend;SudWest-Fryslan;Friesland
8551;Gauw;SudWest-Fryslan;Friesland
8552;Smallebrugge;SudWest-Fryslan;Friesland
8553;Indijk;SudWest-Fryslan;Friesland
8554;Ypecolsga;SudWest-Fryslan;Friesland
8584;Hemelum;SudWest-Fryslan;Friesland
8600;Sneek;SudWest-Fryslan;Friesland
8601;Sneek;SudWest-Fryslan;Friesland
8602;Sneek;SudWest-Fryslan;Friesland
8603;Sneek;SudWest-Fryslan;Friesland
8604;Sneek;SudWest-Fryslan;Friesland
8605;Sneek;SudWest-Fryslan;Friesland
8606;Sneek;SudWest-Fryslan;Friesland
8607;Sneek;SudWest-Fryslan;Friesland
8608;Sneek;SudWest-Fryslan;Friesland
8612;Idzega;SudWest-Fryslan;Friesland
8613;Sandfirden;SudWest-Fryslan;Friesland
8614;Greonterp;SudWest-Fryslan;Friesland
8615;Blauwhuis;SudWest-Fryslan;Friesland
8616;Westhem;SudWest-Fryslan;Friesland
8617;Abbega;SudWest-Fryslan;Friesland
8618;Oosthem;SudWest-Fryslan;Friesland
8620;Heeg;SudWest-Fryslan;Friesland
8621;Heeg;SudWest-Fryslan;Friesland
8622;Hommerts;SudWest-Fryslan;Friesland
8623;Hommerts;SudWest-Fryslan;Friesland
8624;Oppenhuizen;SudWest-Fryslan;Friesland
8625;Heeg;SudWest-Fryslan;Friesland
8626;Offingawier;SudWest-Fryslan;Friesland
8627;Gauw;SudWest-Fryslan;Friesland
8628;Goënga;SudWest-Fryslan;Friesland
8629;Scharnegoutum;SudWest-Fryslan;Friesland
8631;Loënga;SudWest-Fryslan;Friesland
8632;Tirns;SudWest-Fryslan;Friesland
8633;Ysbrechtum;SudWest-Fryslan;Friesland
8644;Dearsum;SudWest-Fryslan;Friesland
8647;Sibrandabuorren;SudWest-Fryslan;Friesland
8650;IJlst;SudWest-Fryslan;Friesland
8651;IJlst;SudWest-Fryslan;Friesland
8658;Greonterp;SudWest-Fryslan;Friesland
8700;Bolsward;SudWest-Fryslan;Friesland
8701;Bolsward;SudWest-Fryslan;Friesland
8702;Bolsward;SudWest-Fryslan;Friesland
8710;Workum;SudWest-Fryslan;Friesland
8711;Workum;SudWest-Fryslan;Friesland
8713;Hindeloopen;SudWest-Fryslan;Friesland
8715;Stavoren;SudWest-Fryslan;Friesland
8721;Warns;SudWest-Fryslan;Friesland
8722;Molkwerum;SudWest-Fryslan;Friesland
8723;Koudum;SudWest-Fryslan;Friesland
8724;It Heidenskip;SudWest-Fryslan;Friesland
8741;Hartwerd;SudWest-Fryslan;Friesland
8742;Burgwerd;SudWest-Fryslan;Friesland
8743;Hichtum;SudWest-Fryslan;Friesland
8744;Schettens;SudWest-Fryslan;Friesland
8745;Longerhouw;SudWest-Fryslan;Friesland
8746;Schraard;SudWest-Fryslan;Friesland
8747;Wons;SudWest-Fryslan;Friesland
8748;Witmarsum;SudWest-Fryslan;Friesland
8749;Pingjum;SudWest-Fryslan;Friesland
8751;Zurich;SudWest-Fryslan;Friesland
8752;Kornwerderzand;SudWest-Fryslan;Friesland
8753;Cornwerd;SudWest-Fryslan;Friesland
8754;Makkum;SudWest-Fryslan;Friesland
8755;Idsegahuizum;SudWest-Fryslan;Friesland
8756;Piaam;SudWest-Fryslan;Friesland
8757;Gaast;SudWest-Fryslan;Friesland
8758;Allingawier;SudWest-Fryslan;Friesland
8759;Exmorra;SudWest-Fryslan;Friesland
8761;Ferwoude;SudWest-Fryslan;Friesland
8762;Hieslum;SudWest-Fryslan;Friesland
8763;Parrega;SudWest-Fryslan;Friesland
8764;Dedgum;SudWest-Fryslan;Friesland
8765;Tjerkwerd;SudWest-Fryslan;Friesland
8766;Breezanddijk;SudWest-Fryslan;Friesland
8771;Folsgare;SudWest-Fryslan;Friesland
8772;Tjalhuizum;SudWest-Fryslan;Friesland
8773;Folsgare;SudWest-Fryslan;Friesland
8774;Wolsum;SudWest-Fryslan;Friesland
8775;Nijhuizum;SudWest-Fryslan;Friesland
8821;Kimswerd;SudWest-Fryslan;Friesland
8822;Arum;SudWest-Fryslan;Friesland
8823;Lollum;SudWest-Fryslan;Friesland
9012;Raerd;SudWest-Fryslan;Friesland
9013;Poppenwier;SudWest-Fryslan;Friesland
9014;Tersoal;SudWest-Fryslan;Friesland
9790;Ten Boer;Ten Boer;Groningen
9791;Ten Boer;Ten Boer;Groningen
9792;Ten Post;Ten Boer;Groningen
9793;Winneweer;Ten Boer;Groningen
9794;Lellens;Ten Boer;Groningen
9795;Woltersum;Ten Boer;Groningen
9796;Sint Annen;Ten Boer;Groningen
9797;Thesinge;Ten Boer;Groningen
9798;Garmerwolde;Ten Boer;Groningen
4520;Biervliet;Terneuzen;Zeeland
4521;Biervliet;Terneuzen;Zeeland
4530;Terneuzen;Terneuzen;Zeeland
4531;Terneuzen;Terneuzen;Zeeland
4532;Terneuzen;Terneuzen;Zeeland
4533;Terneuzen;Terneuzen;Zeeland
4535;Terneuzen;Terneuzen;Zeeland
4536;Terneuzen;Terneuzen;Zeeland
4537;Terneuzen;Terneuzen;Zeeland
4538;Terneuzen;Terneuzen;Zeeland
4539;Spui;Terneuzen;Zeeland
4540;Sluiskil;Terneuzen;Zeeland
4541;Hoek;Terneuzen;Zeeland
4542;Hoek;Terneuzen;Zeeland
4543;Zaamslag;Terneuzen;Zeeland
4550;Sas van Gent;Terneuzen;Zeeland
4551;Sas van Gent;Terneuzen;Zeeland
4553;Philippine;Terneuzen;Zeeland
4554;Westdorpe;Terneuzen;Zeeland
4570;Axel;Terneuzen;Zeeland
4571;Axel;Terneuzen;Zeeland
4574;Zuiddorpe;Terneuzen;Zeeland
4575;Overslag;Terneuzen;Zeeland
4576;Koewacht;Terneuzen;Zeeland
4581;Axel;Terneuzen;Zeeland
1794;Oosterend;Terschelling;Noord-Holland
8880;West-Terschelling;Terschelling;Friesland
8881;Baaiduinen;Terschelling;Friesland
8882;Hee;Terschelling;Friesland
8883;Kaard;Terschelling;Friesland
8884;Baaiduinen;Terschelling;Friesland
8885;Kinnum;Terschelling;Friesland
8890;Midsland;Terschelling;Friesland
8891;Midsland;Terschelling;Friesland
8892;Striep;Terschelling;Friesland
8893;Landerum;Terschelling;Friesland
8894;Formerum;Terschelling;Friesland
8895;Hoorn;Terschelling;Friesland
8897;Oosterend;Terschelling;Friesland
1790;Den Burg;Texel;Noord-Holland
1791;Den Burg;Texel;Noord-Holland
1792;Oudeschild;Texel;Noord-Holland
1793;De Waal;Texel;Noord-Holland
1795;De Cocksdorp;Texel;Noord-Holland
1796;De Koog;Texel;Noord-Holland
1797;Den Hoorn;Texel;Noord-Holland
2166;Sassenheim;Teylingen;Zuid-Holland
2170;Sassenheim;Teylingen;Zuid-Holland
2171;Sassenheim;Teylingen;Zuid-Holland
2172;Sassenheim;Teylingen;Zuid-Holland
2215;Voorhout;Teylingen;Zuid-Holland
2360;Warmond;Teylingen;Zuid-Holland
2361;Sassenheim;Teylingen;Zuid-Holland
2362;Warmond;Teylingen;Zuid-Holland
4675;Sint Philipsland;Tholen;Zeeland
4690;Tholen;Tholen;Zeeland
4691;Tholen;Tholen;Zeeland
4693;Poortvliet;Tholen;Zeeland
4694;Scherpenisse;Tholen;Zeeland
4695;Sint-Maartensdijk;Tholen;Zeeland
4696;Stavenisse;Tholen;Zeeland
4697;Sint-Annaland;Tholen;Zeeland
4698;Oud-Vossemeer;Tholen;Zeeland
1954;Tiel;Tiel;Gelderland
4000;Tiel;Tiel;Gelderland
4001;Tiel;Tiel;Gelderland
4002;Tiel;Tiel;Gelderland
4003;Tiel;Tiel;Gelderland
4004;Tiel;Tiel;Gelderland
4005;Tiel;Tiel;Gelderland
4006;Tiel;Tiel;Gelderland
4007;Tiel;Tiel;Gelderland
4013;Kapel Avezaath;Tiel;Gelderland
4014;Wadenoijen;Tiel;Gelderland
4017;Kerk Avezaath;Tiel;Gelderland
4062;Zennewijnen;Tiel;Gelderland
5000;Tilburg;Tilburg;Noord-Brabant
5001;Tilburg;Tilburg;Noord-Brabant
5002;Tilburg;Tilburg;Noord-Brabant
5003;Tilburg;Tilburg;Noord-Brabant
5004;Tilburg;Tilburg;Noord-Brabant
5011;Tilburg;Tilburg;Noord-Brabant
5012;Tilburg;Tilburg;Noord-Brabant
5013;Tilburg;Tilburg;Noord-Brabant
5014;Tilburg;Tilburg;Noord-Brabant
5015;Tilburg;Tilburg;Noord-Brabant
5017;Tilburg;Tilburg;Noord-Brabant
5018;Tilburg;Tilburg;Noord-Brabant
5021;Tilburg;Tilburg;Noord-Brabant
5022;Tilburg;Tilburg;Noord-Brabant
5025;Tilburg;Tilburg;Noord-Brabant
5026;Tilburg;Tilburg;Noord-Brabant
5032;Tilburg;Tilburg;Noord-Brabant
5035;Tilburg;Tilburg;Noord-Brabant
5036;Tilburg;Tilburg;Noord-Brabant
5037;Tilburg;Tilburg;Noord-Brabant
5038;Tilburg;Tilburg;Noord-Brabant
5041;Tilburg;Tilburg;Noord-Brabant
5042;Tilburg;Tilburg;Noord-Brabant
5043;Tilburg;Tilburg;Noord-Brabant
5044;Tilburg;Tilburg;Noord-Brabant
5045;Tilburg;Tilburg;Noord-Brabant
5046;Tilburg;Tilburg;Noord-Brabant
5047;Tilburg;Tilburg;Noord-Brabant
5048;Tilburg;Tilburg;Noord-Brabant
5049;Tilburg;Tilburg;Noord-Brabant
5056;Berkel-Enschot;Tilburg;Noord-Brabant
5057;Berkel-Enschot;Tilburg;Noord-Brabant
5070;Udenhout;Tilburg;Noord-Brabant
5071;Udenhout;Tilburg;Noord-Brabant
7561;Tubbergen;Tubbergen;Overijssel
7614;Mariaparochie;Tubbergen;Overijssel
7615;Harbrinkhoek;Tubbergen;Overijssel
7650;Tubbergen;Tubbergen;Overijssel
7651;Tubbergen;Tubbergen;Overijssel
7661;Vasse;Tubbergen;Overijssel
7662;Hezingen;Tubbergen;Overijssel
7663;Mander;Tubbergen;Overijssel
7664;Manderveen;Tubbergen;Overijssel
7665;Albergen;Tubbergen;Overijssel
7666;Fleringen;Tubbergen;Overijssel
7667;Reutum;Tubbergen;Overijssel
7668;Haarle;Tubbergen;Overijssel
7678;Geesteren;Tubbergen;Overijssel
7679;Langeveen;Tubbergen;Overijssel
7670;Vriezenveen;Twenterand;Overijssel
7671;Vriezenveen;Twenterand;Overijssel
7672;Vriezenveen;Twenterand;Overijssel
7675;Bruinehaar;Twenterand;Overijssel
7676;Vriezenveen;Twenterand;Overijssel
7680;Vroomshoop;Twenterand;Overijssel
7681;Vroomshoop;Twenterand;Overijssel
7683;Den Ham;Twenterand;Overijssel
7686;Geerdijk;Twenterand;Overijssel
9470;Zuidlaren;Tynaarlo;Drenthe
9472;Zuidlaren;Tynaarlo;Drenthe
9473;Zuidlaren;Tynaarlo;Drenthe
9474;Zuidlaarderveen;Tynaarlo;Drenthe
9475;Midlaren;Tynaarlo;Drenthe
9480;Vries;Tynaarlo;Drenthe
9481;Vries;Tynaarlo;Drenthe
9482;Tynaarlo;Tynaarlo;Drenthe
9483;Zeegse;Tynaarlo;Drenthe
9484;Oudemolen;Tynaarlo;Drenthe
9485;Taarlo;Tynaarlo;Drenthe
9493;De Punt;Tynaarlo;Drenthe
9494;Yde;Tynaarlo;Drenthe
9495;Winde;Tynaarlo;Drenthe
9496;Bunne;Tynaarlo;Drenthe
9497;Donderen;Tynaarlo;Drenthe
9760;Eelde;Tynaarlo;Drenthe
9761;Eelde;Tynaarlo;Drenthe
9765;Paterswolde;Tynaarlo;Drenthe
9766;Eelderwolde;Tynaarlo;Drenthe
9060;Gytsjerk;Tytsjerksteradiel;Friesland
9061;Gytsjerk;Tytsjerksteradiel;Friesland
9062;Oentsjerk;Tytsjerksteradiel;Friesland
9063;Mûnein;Tytsjerksteradiel;Friesland
9064;Aldtsjerk;Tytsjerksteradiel;Friesland
9091;Wyns;Tytsjerksteradiel;Friesland
9250;Burgum;Tytsjerksteradiel;Friesland
9251;Burgum;Tytsjerksteradiel;Friesland
9254;Hurdegaryp;Tytsjerksteradiel;Friesland
9255;Tytsjerk;Tytsjerksteradiel;Friesland
9256;Ryptsjerk;Tytsjerksteradiel;Friesland
9257;Noardburgum;Tytsjerksteradiel;Friesland
9258;Jistrum;Tytsjerksteradiel;Friesland
9260;Eastermar;Tytsjerksteradiel;Friesland
9261;Eastermar;Tytsjerksteradiel;Friesland
9262;Sumar;Tytsjerksteradiel;Friesland
9263;Garyp;Tytsjerksteradiel;Friesland
9264;Earnewâld;Tytsjerksteradiel;Friesland
9265;Suwâld;Tytsjerksteradiel;Friesland
6572;Berg en Dal;Ubbergen;Gelderland
6573;Beek;Ubbergen;Gelderland
6574;Ubbergen;Ubbergen;Gelderland
6575;Persingen;Ubbergen;Gelderland
6576;Ooij;Ubbergen;Gelderland
6577;Erlecom;Ubbergen;Gelderland
6578;Leuth;Ubbergen;Gelderland
6579;Kekerdom;Ubbergen;Gelderland
5400;Uden;Uden;Noord-Brabant
5401;Uden;Uden;Noord-Brabant
5402;Uden;Uden;Noord-Brabant
5403;Uden;Uden;Noord-Brabant
5404;Uden;Uden;Noord-Brabant
5405;Uden;Uden;Noord-Brabant
5406;Uden;Uden;Noord-Brabant
5408;Uden;Uden;Noord-Brabant
5409;Odiliapeel;Uden;Noord-Brabant
5469;Uden;Uden;Noord-Brabant
1910;Uitgeest;Uitgeest;Noord-Holland
1911;Uitgeest;Uitgeest;Noord-Holland
1420;Uithoorn;Uithoorn;Noord-Holland
1421;Uithoorn;Uithoorn;Noord-Holland
1423;Uithoorn;Uithoorn;Noord-Holland
8320;Urk;Urk;Flevoland
8321;Urk;Urk;Flevoland
8322;Urk;Urk;Flevoland
3450;Vleuten;Utrecht;Utrecht
3451;Utrecht;Utrecht;Utrecht
3452;Vleuten;Utrecht;Utrecht
3453;De Meern;Utrecht;Utrecht
3454;De Meern;Utrecht;Utrecht
3455;Haarzuilens;Utrecht;Utrecht
3500;Utrecht;Utrecht;Utrecht
3501;Utrecht;Utrecht;Utrecht
3502;Utrecht;Utrecht;Utrecht
3503;Utrecht;Utrecht;Utrecht
3504;Utrecht;Utrecht;Utrecht
3505;Utrecht;Utrecht;Utrecht
3506;Utrecht;Utrecht;Utrecht
3507;Utrecht;Utrecht;Utrecht
3508;Utrecht;Utrecht;Utrecht
3509;Utrecht;Utrecht;Utrecht
3511;Utrecht;Utrecht;Utrecht
3512;Utrecht;Utrecht;Utrecht
3513;Utrecht;Utrecht;Utrecht
3514;Utrecht;Utrecht;Utrecht
3515;Utrecht;Utrecht;Utrecht
3521;Utrecht;Utrecht;Utrecht
3522;Utrecht;Utrecht;Utrecht
3524;Utrecht;Utrecht;Utrecht
3525;Utrecht;Utrecht;Utrecht
3526;Utrecht;Utrecht;Utrecht
3527;Utrecht;Utrecht;Utrecht
3528;Utrecht;Utrecht;Utrecht
3531;Utrecht;Utrecht;Utrecht
3532;Utrecht;Utrecht;Utrecht
3533;Utrecht;Utrecht;Utrecht
3534;Utrecht;Utrecht;Utrecht
3540;Utrecht;Utrecht;Utrecht
3541;Utrecht;Utrecht;Utrecht
3542;Utrecht;Utrecht;Utrecht
3543;Utrecht;Utrecht;Utrecht
3544;Utrecht;Utrecht;Utrecht
3545;Utrecht;Utrecht;Utrecht
3546;Utrecht;Utrecht;Utrecht
3551;Utrecht;Utrecht;Utrecht
3552;Utrecht;Utrecht;Utrecht
3553;Utrecht;Utrecht;Utrecht
3554;Utrecht;Utrecht;Utrecht
3555;Utrecht;Utrecht;Utrecht
3561;Utrecht;Utrecht;Utrecht
3562;Utrecht;Utrecht;Utrecht
3563;Utrecht;Utrecht;Utrecht
3564;Utrecht;Utrecht;Utrecht
3565;Utrecht;Utrecht;Utrecht
3566;Utrecht;Utrecht;Utrecht
3571;Utrecht;Utrecht;Utrecht
3572;Utrecht;Utrecht;Utrecht
3573;Utrecht;Utrecht;Utrecht
3581;Utrecht;Utrecht;Utrecht
3582;Utrecht;Utrecht;Utrecht
3583;Utrecht;Utrecht;Utrecht
3584;Utrecht;Utrecht;Utrecht
3585;Utrecht;Utrecht;Utrecht
3940;Doorn;Utrechtse Heuvelrug;Utrecht
3941;Doorn;Utrechtse Heuvelrug;Utrecht
3950;Maarn;Utrechtse Heuvelrug;Utrecht
3951;Maarn;Utrechtse Heuvelrug;Utrecht
3953;Amerongen;Utrechtse Heuvelrug;Utrecht
3956;Leersum;Utrechtse Heuvelrug;Utrecht
3958;Amerongen;Utrechtse Heuvelrug;Utrecht
3970;Driebergen-Rijsenburg;Utrechtse Heuvelrug;Utrecht
3971;Driebergen-Rijsenburg;Utrechtse Heuvelrug;Utrecht
3972;Driebergen-Rijsenburg;Utrechtse Heuvelrug;Utrecht
6290;Vaals;Vaals;Limburg
6291;Vaals;Vaals;Limburg
6294;Vijlen;Vaals;Limburg
6295;Lemiers;Vaals;Limburg
6301;Valkenburg;Valkenburg aan de Geul;Limburg
6305;Schin op Geul;Valkenburg aan de Geul;Limburg
6325;Berg en Terblijt;Valkenburg aan de Geul;Limburg
6341;Walem;Valkenburg aan de Geul;Limburg
6342;Walem;Valkenburg aan de Geul;Limburg
5550;Valkenswaard;Valkenswaard;Noord-Brabant
5551;Valkenswaard;Valkenswaard;Noord-Brabant
5552;Valkenswaard;Valkenswaard;Noord-Brabant
5553;Valkenswaard;Valkenswaard;Noord-Brabant
5554;Valkenswaard;Valkenswaard;Noord-Brabant
5555;Valkenswaard;Valkenswaard;Noord-Brabant
5556;Valkenswaard;Valkenswaard;Noord-Brabant
9631;Borgercompagnie;Veendam;Groningen
9632;Borgercompagnie;Veendam;Groningen
9640;Veendam;Veendam;Groningen
9641;Veendam;Veendam;Groningen
9642;Veendam;Veendam;Groningen
9644;Veendam;Veendam;Groningen
